ID,Ulasan,Label
4086,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4087,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4088,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4089,"gak nyesel beli ini sih, bener2 irit!!",positif
4090,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4091,interiornya kyk mainan anak2 😬,negatif
4092,"udah dapet diskon gede, performa mantep jg",positif
4093,"udah dapet diskon gede, performa mantep jg",positif
4094,puas bgt dah ama mobilnya 🚗💨,positif
4095,puas bgt dah ama mobilnya 🚗💨,positif
4096,murmer tp ga murahan 😁,positif
4097,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4098,"gak nyesel beli ini sih, bener2 irit!!",positif
4099,"gak nyesel beli ini sih, bener2 irit!!",positif
4100,murmer tp ga murahan 😁,positif
4101,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4102,interiornya kyk mainan anak2 😬,negatif
4103,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4104,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4105,mobilnya MANTUL bgttt 😍👍,positif
4106,"gila sih ini, mesin berisik parah 😤",negatif
4107,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4108,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4109,murmer tp ga murahan 😁,positif
4110,mobilnya MANTUL bgttt 😍👍,positif
4111,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4112,puas bgt dah ama mobilnya 🚗💨,positif
4113,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4114,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4115,interiornya kyk mainan anak2 😬,negatif
4116,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4117,"katanya irit, tp nyatanya boros cuy 😤",negatif
4118,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4119,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4120,"udah dapet diskon gede, performa mantep jg",positif
4121,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4122,"gila sih ini, mesin berisik parah 😤",negatif
4123,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4124,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4125,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4126,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4127,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4128,"td nya ragu, tp pas coba mantap jiwa",positif
4129,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4130,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4131,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4132,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4133,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4134,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4135,"gila sih ini, mesin berisik parah 😤",negatif
4136,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4137,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4138,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4139,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4140,"gak nyesel beli ini sih, bener2 irit!!",positif
4141,"udah dapet diskon gede, performa mantep jg",positif
4142,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4143,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4144,"td nya ragu, tp pas coba mantap jiwa",positif
4145,"td nya ragu, tp pas coba mantap jiwa",positif
4146,murmer tp ga murahan 😁,positif
4147,"udah dapet diskon gede, performa mantep jg",positif
4148,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4149,mobilnya MANTUL bgttt 😍👍,positif
4150,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4151,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4152,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4153,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4154,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4155,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4156,"katanya irit, tp nyatanya boros cuy 😤",negatif
4157,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4158,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4159,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4160,"gila sih ini, mesin berisik parah 😤",negatif
4161,"udah dapet diskon gede, performa mantep jg",positif
4162,interiornya kyk mainan anak2 😬,negatif
4163,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4164,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4165,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4166,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4167,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4168,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4169,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4170,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4171,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4172,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4173,puas bgt dah ama mobilnya 🚗💨,positif
4174,"katanya irit, tp nyatanya boros cuy 😤",negatif
4175,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4176,murmer tp ga murahan 😁,positif
4177,murmer tp ga murahan 😁,positif
4178,"katanya irit, tp nyatanya boros cuy 😤",negatif
4179,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4180,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4181,"td nya ragu, tp pas coba mantap jiwa",positif
4182,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4183,puas bgt dah ama mobilnya 🚗💨,positif
4184,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4185,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4186,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4187,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4188,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4189,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4190,"udah dapet diskon gede, performa mantep jg",positif
4191,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4192,"gak nyesel beli ini sih, bener2 irit!!",positif
4193,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4194,interiornya kyk mainan anak2 😬,negatif
4195,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4196,puas bgt dah ama mobilnya 🚗💨,positif
4197,murmer tp ga murahan 😁,positif
4198,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4199,"udah dapet diskon gede, performa mantep jg",positif
4200,"udah dapet diskon gede, performa mantep jg",positif
4201,mobilnya MANTUL bgttt 😍👍,positif
4202,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4203,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4204,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4205,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4206,"gak nyesel beli ini sih, bener2 irit!!",positif
4207,"td nya ragu, tp pas coba mantap jiwa",positif
4208,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4209,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4210,interiornya kyk mainan anak2 😬,negatif
4211,"gila sih ini, mesin berisik parah 😤",negatif
4212,"udah dapet diskon gede, performa mantep jg",positif
4213,puas bgt dah ama mobilnya 🚗💨,positif
4214,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4215,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4216,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4217,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4218,mobilnya MANTUL bgttt 😍👍,positif
4219,"udah dapet diskon gede, performa mantep jg",positif
4220,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4221,"gila sih ini, mesin berisik parah 😤",negatif
4222,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4223,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4224,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4225,puas bgt dah ama mobilnya 🚗💨,positif
4226,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4227,mobilnya MANTUL bgttt 😍👍,positif
4228,"gak nyesel beli ini sih, bener2 irit!!",positif
4229,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4230,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4231,interiornya kyk mainan anak2 😬,negatif
4232,murmer tp ga murahan 😁,positif
4233,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4234,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4235,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4236,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4237,"td nya ragu, tp pas coba mantap jiwa",positif
4238,"katanya irit, tp nyatanya boros cuy 😤",negatif
4239,puas bgt dah ama mobilnya 🚗💨,positif
4240,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4241,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4242,puas bgt dah ama mobilnya 🚗💨,positif
4243,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4244,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4245,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4246,interiornya kyk mainan anak2 😬,negatif
4247,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4248,"udah dapet diskon gede, performa mantep jg",positif
4249,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4250,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4251,puas bgt dah ama mobilnya 🚗💨,positif
4252,"td nya ragu, tp pas coba mantap jiwa",positif
4253,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4254,"gila sih ini, mesin berisik parah 😤",negatif
4255,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4256,"td nya ragu, tp pas coba mantap jiwa",positif
4257,"gak nyesel beli ini sih, bener2 irit!!",positif
4258,puas bgt dah ama mobilnya 🚗💨,positif
4259,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4260,"gila sih ini, mesin berisik parah 😤",negatif
4261,"gila sih ini, mesin berisik parah 😤",negatif
4262,mobilnya MANTUL bgttt 😍👍,positif
4263,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4264,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4265,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4266,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4267,murmer tp ga murahan 😁,positif
4268,puas bgt dah ama mobilnya 🚗💨,positif
4269,"udah dapet diskon gede, performa mantep jg",positif
4270,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4271,"gak nyesel beli ini sih, bener2 irit!!",positif
4272,interiornya kyk mainan anak2 😬,negatif
4273,murmer tp ga murahan 😁,positif
4274,"katanya irit, tp nyatanya boros cuy 😤",negatif
4275,interiornya kyk mainan anak2 😬,negatif
4276,"katanya irit, tp nyatanya boros cuy 😤",negatif
4277,"td nya ragu, tp pas coba mantap jiwa",positif
4278,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4279,"udah dapet diskon gede, performa mantep jg",positif
4280,murmer tp ga murahan 😁,positif
4281,interiornya kyk mainan anak2 😬,negatif
4282,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4283,"udah dapet diskon gede, performa mantep jg",positif
4284,"gila sih ini, mesin berisik parah 😤",negatif
4285,murmer tp ga murahan 😁,positif
4286,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4287,"gila sih ini, mesin berisik parah 😤",negatif
4288,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4289,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4290,puas bgt dah ama mobilnya 🚗💨,positif
4291,"gak nyesel beli ini sih, bener2 irit!!",positif
4292,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4293,puas bgt dah ama mobilnya 🚗💨,positif
4294,"gak nyesel beli ini sih, bener2 irit!!",positif
4295,mobilnya MANTUL bgttt 😍👍,positif
4296,interiornya kyk mainan anak2 😬,negatif
4297,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4298,"gak nyesel beli ini sih, bener2 irit!!",positif
4299,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4300,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4301,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4302,"katanya irit, tp nyatanya boros cuy 😤",negatif
4303,puas bgt dah ama mobilnya 🚗💨,positif
4304,mobilnya MANTUL bgttt 😍👍,positif
4305,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4306,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4307,mobilnya MANTUL bgttt 😍👍,positif
4308,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4309,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4310,"katanya irit, tp nyatanya boros cuy 😤",negatif
4311,mobilnya MANTUL bgttt 😍👍,positif
4312,mobilnya MANTUL bgttt 😍👍,positif
4313,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4314,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4315,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4316,murmer tp ga murahan 😁,positif
4317,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4318,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4319,interiornya kyk mainan anak2 😬,negatif
4320,"td nya ragu, tp pas coba mantap jiwa",positif
4321,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4322,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4323,mobilnya MANTUL bgttt 😍👍,positif
4324,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4325,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4326,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4327,interiornya kyk mainan anak2 😬,negatif
4328,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4329,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4330,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4331,murmer tp ga murahan 😁,positif
4332,"katanya irit, tp nyatanya boros cuy 😤",negatif
4333,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4334,"gila sih ini, mesin berisik parah 😤",negatif
4335,murmer tp ga murahan 😁,positif
4336,"udah dapet diskon gede, performa mantep jg",positif
4337,"gila sih ini, mesin berisik parah 😤",negatif
4338,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4339,mobilnya MANTUL bgttt 😍👍,positif
4340,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4341,puas bgt dah ama mobilnya 🚗💨,positif
4342,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4343,"gak nyesel beli ini sih, bener2 irit!!",positif
4344,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4345,"gila sih ini, mesin berisik parah 😤",negatif
4346,"udah dapet diskon gede, performa mantep jg",positif
4347,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4348,"gak nyesel beli ini sih, bener2 irit!!",positif
4349,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4350,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4351,"katanya irit, tp nyatanya boros cuy 😤",negatif
4352,"td nya ragu, tp pas coba mantap jiwa",positif
4353,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4354,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4355,"td nya ragu, tp pas coba mantap jiwa",positif
4356,mobilnya MANTUL bgttt 😍👍,positif
4357,puas bgt dah ama mobilnya 🚗💨,positif
4358,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4359,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4360,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4361,mobilnya MANTUL bgttt 😍👍,positif
4362,interiornya kyk mainan anak2 😬,negatif
4363,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4364,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4365,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4366,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4367,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4368,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4369,"katanya irit, tp nyatanya boros cuy 😤",negatif
4370,"katanya irit, tp nyatanya boros cuy 😤",negatif
4371,mobilnya MANTUL bgttt 😍👍,positif
4372,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4373,murmer tp ga murahan 😁,positif
4374,mobilnya MANTUL bgttt 😍👍,positif
4375,interiornya kyk mainan anak2 😬,negatif
4376,puas bgt dah ama mobilnya 🚗💨,positif
4377,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4378,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4379,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4380,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4381,"gak nyesel beli ini sih, bener2 irit!!",positif
4382,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4383,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4384,"gila sih ini, mesin berisik parah 😤",negatif
4385,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4386,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4387,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4388,"gila sih ini, mesin berisik parah 😤",negatif
4389,"gak nyesel beli ini sih, bener2 irit!!",positif
4390,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4391,"katanya irit, tp nyatanya boros cuy 😤",negatif
4392,murmer tp ga murahan 😁,positif
4393,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4394,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4395,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4396,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4397,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4398,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4399,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4400,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4401,murmer tp ga murahan 😁,positif
4402,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4403,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4404,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4405,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4406,murmer tp ga murahan 😁,positif
4407,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4408,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4409,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4410,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4411,"gak nyesel beli ini sih, bener2 irit!!",positif
4412,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4413,"gak nyesel beli ini sih, bener2 irit!!",positif
4414,interiornya kyk mainan anak2 😬,negatif
4415,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4416,interiornya kyk mainan anak2 😬,negatif
4417,"gila sih ini, mesin berisik parah 😤",negatif
4418,"gak nyesel beli ini sih, bener2 irit!!",positif
4419,"gila sih ini, mesin berisik parah 😤",negatif
4420,murmer tp ga murahan 😁,positif
4421,"gak nyesel beli ini sih, bener2 irit!!",positif
4422,murmer tp ga murahan 😁,positif
4423,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4424,"katanya irit, tp nyatanya boros cuy 😤",negatif
4425,puas bgt dah ama mobilnya 🚗💨,positif
4426,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4427,"gila sih ini, mesin berisik parah 😤",negatif
4428,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4429,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4430,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4431,mobilnya MANTUL bgttt 😍👍,positif
4432,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4433,"gak nyesel beli ini sih, bener2 irit!!",positif
4434,"udah dapet diskon gede, performa mantep jg",positif
4435,"td nya ragu, tp pas coba mantap jiwa",positif
4436,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4437,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4438,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4439,"gila sih ini, mesin berisik parah 😤",negatif
4440,interiornya kyk mainan anak2 😬,negatif
4441,"gak nyesel beli ini sih, bener2 irit!!",positif
4442,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4443,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4444,interiornya kyk mainan anak2 😬,negatif
4445,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4446,mobilnya MANTUL bgttt 😍👍,positif
4447,"gak nyesel beli ini sih, bener2 irit!!",positif
4448,"udah dapet diskon gede, performa mantep jg",positif
4449,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4450,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4451,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4452,"gila sih ini, mesin berisik parah 😤",negatif
4453,murmer tp ga murahan 😁,positif
4454,interiornya kyk mainan anak2 😬,negatif
4455,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4456,"td nya ragu, tp pas coba mantap jiwa",positif
4457,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4458,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4459,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4460,"gak nyesel beli ini sih, bener2 irit!!",positif
4461,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4462,interiornya kyk mainan anak2 😬,negatif
4463,mobilnya MANTUL bgttt 😍👍,positif
4464,"gila sih ini, mesin berisik parah 😤",negatif
4465,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4466,puas bgt dah ama mobilnya 🚗💨,positif
4467,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4468,puas bgt dah ama mobilnya 🚗💨,positif
4469,"udah dapet diskon gede, performa mantep jg",positif
4470,interiornya kyk mainan anak2 😬,negatif
4471,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4472,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4473,"katanya irit, tp nyatanya boros cuy 😤",negatif
4474,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4475,murmer tp ga murahan 😁,positif
4476,murmer tp ga murahan 😁,positif
4477,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4478,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4479,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4480,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4481,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4482,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4483,murmer tp ga murahan 😁,positif
4484,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4485,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4486,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4487,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4488,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4489,"gak nyesel beli ini sih, bener2 irit!!",positif
4490,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4491,"udah dapet diskon gede, performa mantep jg",positif
4492,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4493,"udah dapet diskon gede, performa mantep jg",positif
4494,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4495,mobilnya MANTUL bgttt 😍👍,positif
4496,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4497,"udah dapet diskon gede, performa mantep jg",positif
4498,"udah dapet diskon gede, performa mantep jg",positif
4499,puas bgt dah ama mobilnya 🚗💨,positif
4500,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4501,"gila sih ini, mesin berisik parah 😤",negatif
4502,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4503,interiornya kyk mainan anak2 😬,negatif
4504,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4505,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4506,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4507,mobilnya MANTUL bgttt 😍👍,positif
4508,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4509,puas bgt dah ama mobilnya 🚗💨,positif
4510,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4511,"gila sih ini, mesin berisik parah 😤",negatif
4512,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4513,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4514,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4515,"gak nyesel beli ini sih, bener2 irit!!",positif
4516,"gila sih ini, mesin berisik parah 😤",negatif
4517,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4518,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4519,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4520,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4521,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4522,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4523,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4524,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4525,murmer tp ga murahan 😁,positif
4526,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4527,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4528,interiornya kyk mainan anak2 😬,negatif
4529,murmer tp ga murahan 😁,positif
4530,"gila sih ini, mesin berisik parah 😤",negatif
4531,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4532,murmer tp ga murahan 😁,positif
4533,puas bgt dah ama mobilnya 🚗💨,positif
4534,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4535,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4536,murmer tp ga murahan 😁,positif
4537,puas bgt dah ama mobilnya 🚗💨,positif
4538,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4539,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4540,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4541,interiornya kyk mainan anak2 😬,negatif
4542,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4543,"katanya irit, tp nyatanya boros cuy 😤",negatif
4544,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4545,"katanya irit, tp nyatanya boros cuy 😤",negatif
4546,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4547,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4548,mobilnya MANTUL bgttt 😍👍,positif
4549,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4550,"udah dapet diskon gede, performa mantep jg",positif
4551,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4552,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4553,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4554,"td nya ragu, tp pas coba mantap jiwa",positif
