ID,Ulasan,Label
7195,Handling mobil ini luar biasa di jalan berliku,positif
7196,Sangat cocok untuk keluarga kecil seperti saya,positif
7197,Desain interiornya modern dan elegan,positif
7198,Suara mesin terlalu bising saat dikendarai,negatif
7199,Suara mesin terlalu bising saat dikendarai,negatif
7200,Mobil sering mogok meskipun baru dibeli,negatif
7201,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7202,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7203,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7204,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7205,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7206,Suara mesin terlalu bising saat dikendarai,negatif
7207,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7208,AC mobil tidak dingin sejak pertama pakai,negatif
7209,Mobil lumayan nyaman tapi kadang agak boros,positif
7210,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7211,"Pelayanan oke, walau teknisi sempat terlambat",positif
7212,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7213,Desain interiornya modern dan elegan,positif
7214,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7215,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7216,Fitur sering error tapi dealer cepat tanggap,negatif
7217,Mobil sering mogok meskipun baru dibeli,negatif
7218,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7219,Mobil lumayan nyaman tapi kadang agak boros,positif
7220,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7221,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7222,Mesin cepat panas dan boros bahan bakar,negatif
7223,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7224,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7225,Fitur sering error tapi dealer cepat tanggap,negatif
7226,Showroom bersih tapi staf kurang informatif,negatif
7227,Garansi yang diberikan membuat saya merasa aman,positif
7228,"Pelayanan oke, walau teknisi sempat terlambat",positif
7229,Fitur sering error tapi dealer cepat tanggap,negatif
7230,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7231,Sangat cocok untuk keluarga kecil seperti saya,positif
7232,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7233,Fitur mobil sering error dan tidak berfungsi,negatif
7234,Desain interiornya modern dan elegan,positif
7235,Mobil sering mogok meskipun baru dibeli,negatif
7236,Garansi yang diberikan membuat saya merasa aman,positif
7237,Garansi panjang tapi butuh waktu lama saat klaim,positif
7238,Suara mesin terlalu bising saat dikendarai,negatif
7239,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7240,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7241,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7242,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7243,Desain interiornya modern dan elegan,positif
7244,Mobil lumayan nyaman tapi kadang agak boros,positif
7245,Fitur sering error tapi dealer cepat tanggap,negatif
7246,Mobil sering mogok meskipun baru dibeli,negatif
7247,AC mobil tidak dingin sejak pertama pakai,negatif
7248,Suara mesin terlalu bising saat dikendarai,negatif
7249,Sangat cocok untuk keluarga kecil seperti saya,positif
7250,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7251,Desain interiornya modern dan elegan,positif
7252,Saya sangat puas dengan performa mesin mobil ini,positif
7253,Fitur sering error tapi dealer cepat tanggap,negatif
7254,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7255,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7256,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7257,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7258,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7259,Handling mobil ini luar biasa di jalan berliku,positif
7260,Fitur sering error tapi dealer cepat tanggap,negatif
7261,Dealer cukup membantu walau prosesnya lambat,positif
7262,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7263,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7264,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7265,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7266,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7267,Mobil sering mogok meskipun baru dibeli,negatif
7268,Saya kecewa dengan kualitas interior yang murahan,negatif
7269,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7270,Desain menarik tapi ada suara aneh dari mesin,negatif
7271,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7272,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7273,Saya sangat puas dengan performa mesin mobil ini,positif
7274,Desain interiornya modern dan elegan,positif
7275,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7276,Suspensi terlalu keras membuat tidak nyaman,negatif
7277,Mobil sering mogok meskipun baru dibeli,negatif
7278,AC mobil tidak dingin sejak pertama pakai,negatif
7279,Suspensi terlalu keras membuat tidak nyaman,negatif
7280,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7281,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7282,Desain menarik tapi ada suara aneh dari mesin,negatif
7283,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7284,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7285,Suara mesin terlalu bising saat dikendarai,negatif
7286,Desain interiornya modern dan elegan,positif
7287,Garansi yang diberikan membuat saya merasa aman,positif
7288,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7289,Garansi yang diberikan membuat saya merasa aman,positif
7290,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7291,Mobil irit tapi suara mesin agak keras,positif
7292,Garansi yang diberikan membuat saya merasa aman,positif
7293,Desain interiornya modern dan elegan,positif
7294,Showroom sangat membantu selama proses pembelian,positif
7295,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7296,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7297,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7298,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7299,Sangat cocok untuk keluarga kecil seperti saya,positif
7300,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7301,Sangat cocok untuk keluarga kecil seperti saya,positif
7302,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7303,Showroom sangat membantu selama proses pembelian,positif
7304,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7305,Mesin cepat panas dan boros bahan bakar,negatif
7306,Garansi panjang tapi butuh waktu lama saat klaim,positif
7307,Mobil sering mogok meskipun baru dibeli,negatif
7308,Sangat cocok untuk keluarga kecil seperti saya,positif
7309,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7310,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7311,Fitur mobil sering error dan tidak berfungsi,negatif
7312,"Pelayanan oke, walau teknisi sempat terlambat",positif
7313,Dealer cukup membantu walau prosesnya lambat,positif
7314,Saya sangat puas dengan performa mesin mobil ini,positif
7315,Dealer cukup membantu walau prosesnya lambat,positif
7316,Saya kecewa dengan kualitas interior yang murahan,negatif
7317,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7318,Garansi panjang tapi butuh waktu lama saat klaim,positif
7319,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7320,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7321,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7322,Sangat cocok untuk keluarga kecil seperti saya,positif
7323,Mesin cepat panas dan boros bahan bakar,negatif
7324,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7325,Suspensi terlalu keras membuat tidak nyaman,negatif
7326,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7327,Suspensi terlalu keras membuat tidak nyaman,negatif
7328,Saya sangat puas dengan performa mesin mobil ini,positif
7329,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7330,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7331,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7332,Desain interiornya modern dan elegan,positif
7333,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7334,Suara mesin terlalu bising saat dikendarai,negatif
7335,Showroom bersih tapi staf kurang informatif,negatif
7336,Fitur sering error tapi dealer cepat tanggap,negatif
7337,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7338,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7339,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7340,Showroom sangat membantu selama proses pembelian,positif
7341,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7342,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7343,Mesin cepat panas dan boros bahan bakar,negatif
7344,Mobil sering mogok meskipun baru dibeli,negatif
7345,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7346,Fitur mobil sering error dan tidak berfungsi,negatif
7347,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7348,Suara mesin terlalu bising saat dikendarai,negatif
7349,Showroom sangat membantu selama proses pembelian,positif
7350,AC mobil tidak dingin sejak pertama pakai,negatif
7351,Suara mesin terlalu bising saat dikendarai,negatif
7352,Mobil sering mogok meskipun baru dibeli,negatif
7353,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7354,Desain menarik tapi ada suara aneh dari mesin,negatif
7355,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7356,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7357,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7358,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7359,Mobil sering mogok meskipun baru dibeli,negatif
7360,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7361,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7362,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7363,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7364,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7365,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7366,Showroom sangat membantu selama proses pembelian,positif
7367,Showroom bersih tapi staf kurang informatif,negatif
7368,Saya sangat puas dengan performa mesin mobil ini,positif
7369,Saya kecewa dengan kualitas interior yang murahan,negatif
7370,Saya kecewa dengan kualitas interior yang murahan,negatif
7371,Desain interiornya modern dan elegan,positif
7372,"Pelayanan oke, walau teknisi sempat terlambat",positif
7373,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7374,AC mobil tidak dingin sejak pertama pakai,negatif
7375,Showroom sangat membantu selama proses pembelian,positif
7376,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7377,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7378,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7379,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7380,Dealer cukup membantu walau prosesnya lambat,positif
7381,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7382,Mesin cepat panas dan boros bahan bakar,negatif
7383,Saya sangat puas dengan performa mesin mobil ini,positif
7384,Saya kecewa dengan kualitas interior yang murahan,negatif
7385,Garansi yang diberikan membuat saya merasa aman,positif
7386,Garansi yang diberikan membuat saya merasa aman,positif
7387,Handling mobil ini luar biasa di jalan berliku,positif
7388,Garansi yang diberikan membuat saya merasa aman,positif
7389,Fitur mobil sering error dan tidak berfungsi,negatif
7390,Saya kecewa dengan kualitas interior yang murahan,negatif
7391,Saya sangat puas dengan performa mesin mobil ini,positif
7392,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7393,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7394,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7395,Suara mesin terlalu bising saat dikendarai,negatif
7396,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7397,Desain interiornya modern dan elegan,positif
7398,Showroom sangat membantu selama proses pembelian,positif
7399,Suara mesin terlalu bising saat dikendarai,negatif
7400,AC mobil tidak dingin sejak pertama pakai,negatif
7401,Saya kecewa dengan kualitas interior yang murahan,negatif
7402,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7403,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7404,Garansi yang diberikan membuat saya merasa aman,positif
7405,Saya sangat puas dengan performa mesin mobil ini,positif
7406,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7407,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7408,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7409,Showroom sangat membantu selama proses pembelian,positif
7410,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7411,Saya kecewa dengan kualitas interior yang murahan,negatif
7412,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7413,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7414,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7415,Mobil irit tapi suara mesin agak keras,positif
7416,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7417,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7418,Desain menarik tapi ada suara aneh dari mesin,negatif
7419,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7420,Mesin cepat panas dan boros bahan bakar,negatif
7421,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7422,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7423,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7424,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7425,"Pelayanan oke, walau teknisi sempat terlambat",positif
7426,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7427,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7428,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7429,Garansi yang diberikan membuat saya merasa aman,positif
7430,Handling mobil ini luar biasa di jalan berliku,positif
7431,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7432,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7433,Showroom bersih tapi staf kurang informatif,negatif
7434,Suspensi terlalu keras membuat tidak nyaman,negatif
7435,Showroom bersih tapi staf kurang informatif,negatif
7436,AC mobil tidak dingin sejak pertama pakai,negatif
7437,Dealer cukup membantu walau prosesnya lambat,positif
7438,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7439,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7440,Fitur sering error tapi dealer cepat tanggap,negatif
7441,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7442,Suspensi terlalu keras membuat tidak nyaman,negatif
7443,Showroom bersih tapi staf kurang informatif,negatif
7444,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7445,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7446,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7447,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7448,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7449,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7450,Garansi yang diberikan membuat saya merasa aman,positif
7451,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7452,Mesin cepat panas dan boros bahan bakar,negatif
7453,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7454,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7455,Mesin cepat panas dan boros bahan bakar,negatif
7456,Desain menarik tapi ada suara aneh dari mesin,negatif
7457,Suspensi terlalu keras membuat tidak nyaman,negatif
7458,Suspensi terlalu keras membuat tidak nyaman,negatif
7459,Suara mesin terlalu bising saat dikendarai,negatif
7460,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7461,Fitur mobil sering error dan tidak berfungsi,negatif
7462,Desain interiornya modern dan elegan,positif
7463,Desain menarik tapi ada suara aneh dari mesin,negatif
7464,Desain interiornya modern dan elegan,positif
7465,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7466,Saya kecewa dengan kualitas interior yang murahan,negatif
7467,Fitur mobil sering error dan tidak berfungsi,negatif
7468,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7469,Suara mesin terlalu bising saat dikendarai,negatif
7470,Showroom sangat membantu selama proses pembelian,positif
7471,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7472,Desain interiornya modern dan elegan,positif
7473,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7474,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7475,Mobil sering mogok meskipun baru dibeli,negatif
7476,Saya kecewa dengan kualitas interior yang murahan,negatif
7477,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7478,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7479,Suspensi terlalu keras membuat tidak nyaman,negatif
7480,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7481,Sangat cocok untuk keluarga kecil seperti saya,positif
7482,Saya sangat puas dengan performa mesin mobil ini,positif
7483,Suara mesin terlalu bising saat dikendarai,negatif
7484,Fitur mobil sering error dan tidak berfungsi,negatif
7485,Saya kecewa dengan kualitas interior yang murahan,negatif
7486,Fitur mobil sering error dan tidak berfungsi,negatif
7487,Sangat cocok untuk keluarga kecil seperti saya,positif
7488,Fitur mobil sering error dan tidak berfungsi,negatif
7489,Saya kecewa dengan kualitas interior yang murahan,negatif
7490,Fitur mobil sering error dan tidak berfungsi,negatif
7491,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7492,AC mobil tidak dingin sejak pertama pakai,negatif
7493,Saya sangat puas dengan performa mesin mobil ini,positif
7494,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7495,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7496,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7497,Showroom sangat membantu selama proses pembelian,positif
7498,Showroom sangat membantu selama proses pembelian,positif
7499,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7500,Mobil sering mogok meskipun baru dibeli,negatif
7501,Garansi panjang tapi butuh waktu lama saat klaim,positif
7502,Showroom sangat membantu selama proses pembelian,positif
7503,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7504,Mobil sering mogok meskipun baru dibeli,negatif
7505,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7506,Saya sangat puas dengan performa mesin mobil ini,positif
7507,Mobil sering mogok meskipun baru dibeli,negatif
7508,Suara mesin terlalu bising saat dikendarai,negatif
7509,"Pelayanan oke, walau teknisi sempat terlambat",positif
7510,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7511,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7512,Garansi panjang tapi butuh waktu lama saat klaim,positif
7513,Desain interiornya modern dan elegan,positif
7514,Garansi yang diberikan membuat saya merasa aman,positif
7515,Saya sangat puas dengan performa mesin mobil ini,positif
7516,Mobil sering mogok meskipun baru dibeli,negatif
7517,Garansi yang diberikan membuat saya merasa aman,positif
7518,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7519,Fitur mobil sering error dan tidak berfungsi,negatif
7520,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7521,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7522,Sangat cocok untuk keluarga kecil seperti saya,positif
7523,Suspensi terlalu keras membuat tidak nyaman,negatif
7524,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7525,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7526,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7527,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7528,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7529,AC mobil tidak dingin sejak pertama pakai,negatif
7530,Mobil sering mogok meskipun baru dibeli,negatif
7531,Suara mesin terlalu bising saat dikendarai,negatif
7532,Garansi panjang tapi butuh waktu lama saat klaim,positif
7533,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7534,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7535,Sangat cocok untuk keluarga kecil seperti saya,positif
7536,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7537,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7538,Garansi panjang tapi butuh waktu lama saat klaim,positif
7539,Garansi yang diberikan membuat saya merasa aman,positif
7540,Garansi yang diberikan membuat saya merasa aman,positif
7541,Desain interiornya modern dan elegan,positif
7542,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7543,AC mobil tidak dingin sejak pertama pakai,negatif
7544,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7545,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7546,Sangat cocok untuk keluarga kecil seperti saya,positif
7547,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7548,Showroom sangat membantu selama proses pembelian,positif
7549,Saya kecewa dengan kualitas interior yang murahan,negatif
7550,Mobil sering mogok meskipun baru dibeli,negatif
7551,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7552,Showroom bersih tapi staf kurang informatif,negatif
7553,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7554,Showroom sangat membantu selama proses pembelian,positif
7555,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7556,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7557,Saya sangat puas dengan performa mesin mobil ini,positif
7558,Saya kecewa dengan kualitas interior yang murahan,negatif
7559,Garansi yang diberikan membuat saya merasa aman,positif
7560,Dealer cukup membantu walau prosesnya lambat,positif
7561,Saya kecewa dengan kualitas interior yang murahan,negatif
7562,AC mobil tidak dingin sejak pertama pakai,negatif
7563,AC mobil tidak dingin sejak pertama pakai,negatif
7564,Suspensi terlalu keras membuat tidak nyaman,negatif
7565,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7566,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7567,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7568,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7569,Garansi yang diberikan membuat saya merasa aman,positif
7570,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7571,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7572,Garansi yang diberikan membuat saya merasa aman,positif
7573,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7574,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7575,Garansi panjang tapi butuh waktu lama saat klaim,positif
7576,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7577,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7578,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7579,Mobil irit tapi suara mesin agak keras,positif
7580,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7581,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7582,Fitur sering error tapi dealer cepat tanggap,negatif
7583,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7584,Sangat cocok untuk keluarga kecil seperti saya,positif
7585,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7586,Desain interiornya modern dan elegan,positif
7587,Mobil sering mogok meskipun baru dibeli,negatif
7588,AC mobil tidak dingin sejak pertama pakai,negatif
7589,Saya sangat puas dengan performa mesin mobil ini,positif
7590,Mobil sering mogok meskipun baru dibeli,negatif
7591,Showroom bersih tapi staf kurang informatif,negatif
7592,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7593,Suspensi terlalu keras membuat tidak nyaman,negatif
7594,Mobil irit tapi suara mesin agak keras,positif
7595,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7596,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7597,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7598,Handling mobil ini luar biasa di jalan berliku,positif
7599,Mobil sering mogok meskipun baru dibeli,negatif
7600,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7601,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7602,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7603,Desain interiornya modern dan elegan,positif
7604,Handling mobil ini luar biasa di jalan berliku,positif
7605,Suspensi terlalu keras membuat tidak nyaman,negatif
7606,Desain interiornya modern dan elegan,positif
7607,Saya kecewa dengan kualitas interior yang murahan,negatif
7608,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7609,AC mobil tidak dingin sejak pertama pakai,negatif
7610,Mesin cepat panas dan boros bahan bakar,negatif
7611,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7612,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7613,Mobil irit tapi suara mesin agak keras,positif
7614,Saya sangat puas dengan performa mesin mobil ini,positif
7615,Mesin cepat panas dan boros bahan bakar,negatif
7616,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7617,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7618,Suara mesin terlalu bising saat dikendarai,negatif
7619,Mesin cepat panas dan boros bahan bakar,negatif
7620,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7621,Saya sangat puas dengan performa mesin mobil ini,positif
7622,Showroom sangat membantu selama proses pembelian,positif
7623,Desain menarik tapi ada suara aneh dari mesin,negatif
7624,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7625,Dealer cukup membantu walau prosesnya lambat,positif
7626,Fitur mobil sering error dan tidak berfungsi,negatif
7627,Showroom bersih tapi staf kurang informatif,negatif
7628,Suara mesin terlalu bising saat dikendarai,negatif
7629,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7630,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7631,Fitur sering error tapi dealer cepat tanggap,negatif
7632,Showroom bersih tapi staf kurang informatif,negatif
7633,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7634,Sangat cocok untuk keluarga kecil seperti saya,positif
7635,Garansi yang diberikan membuat saya merasa aman,positif
7636,Sangat cocok untuk keluarga kecil seperti saya,positif
7637,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7638,Sangat cocok untuk keluarga kecil seperti saya,positif
7639,Saya kecewa dengan kualitas interior yang murahan,negatif
7640,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7641,Saya kecewa dengan kualitas interior yang murahan,negatif
7642,Mobil irit tapi suara mesin agak keras,positif
7643,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7644,Dealer cukup membantu walau prosesnya lambat,positif
7645,Agak kecewa dengan performa mesinnya meski irit BBM,negatif
7646,Desain interiornya modern dan elegan,positif
7647,Handling mobil ini luar biasa di jalan berliku,positif
7648,Handling mobil ini luar biasa di jalan berliku,positif
7649,Desain menarik tapi ada suara aneh dari mesin,negatif
7650,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7651,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7652,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7653,Suspensi terlalu keras membuat tidak nyaman,negatif
7654,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7655,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7656,Garansi panjang tapi butuh waktu lama saat klaim,positif
7657,Dealer cukup membantu walau prosesnya lambat,positif
7658,Handling mobil ini luar biasa di jalan berliku,positif
7659,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7660,"Pelayanan oke, walau teknisi sempat terlambat",positif
7661,Desain interiornya modern dan elegan,positif
7662,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7663,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7664,Garansi yang diberikan membuat saya merasa aman,positif
7665,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7666,Dealer cukup membantu walau prosesnya lambat,positif
7667,Sangat cocok untuk keluarga kecil seperti saya,positif
7668,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
