ID,Ulasan,Label
4132,Suspensi terlalu keras membuat tidak nyaman,negatif
4133,Suara mesin terlalu bising saat dikendarai,negatif
4134,Garansi yang diberikan membuat saya merasa aman,positif
4135,Mesin cepat panas dan boros bahan bakar,negatif
4136,Mobil sering mogok meskipun baru dibeli,negatif
4137,Suara mesin terlalu bising saat dikendarai,negatif
4138,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4139,Suara mesin terlalu bising saat dikendarai,negatif
4140,AC mobil tidak dingin sejak pertama pakai,negatif
4141,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4142,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4143,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4144,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4145,AC mobil tidak dingin sejak pertama pakai,negatif
4146,Handling mobil ini luar biasa di jalan berliku,positif
4147,Showroom sangat membantu selama proses pembelian,positif
4148,Saya kecewa dengan kualitas interior yang murahan,negatif
4149,Saya kecewa dengan kualitas interior yang murahan,negatif
4150,Suara mesin terlalu bising saat dikendarai,negatif
4151,Handling mobil ini luar biasa di jalan berliku,positif
4152,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4153,Garansi yang diberikan membuat saya merasa aman,positif
4154,Suspensi terlalu keras membuat tidak nyaman,negatif
4155,Handling mobil ini luar biasa di jalan berliku,positif
4156,Mesin cepat panas dan boros bahan bakar,negatif
4157,Saya kecewa dengan kualitas interior yang murahan,negatif
4158,AC mobil tidak dingin sejak pertama pakai,negatif
4159,Handling mobil ini luar biasa di jalan berliku,positif
4160,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4161,Mesin cepat panas dan boros bahan bakar,negatif
4162,AC mobil tidak dingin sejak pertama pakai,negatif
4163,Mesin cepat panas dan boros bahan bakar,negatif
4164,Saya sangat puas dengan performa mesin mobil ini,positif
4165,Handling mobil ini luar biasa di jalan berliku,positif
4166,Suspensi terlalu keras membuat tidak nyaman,negatif
4167,Desain interiornya modern dan elegan,positif
4168,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4169,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4170,Suara mesin terlalu bising saat dikendarai,negatif
4171,Garansi yang diberikan membuat saya merasa aman,positif
4172,Saya kecewa dengan kualitas interior yang murahan,negatif
4173,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4174,Sangat cocok untuk keluarga kecil seperti saya,positif
4175,Saya kecewa dengan kualitas interior yang murahan,negatif
4176,Showroom sangat membantu selama proses pembelian,positif
4177,AC mobil tidak dingin sejak pertama pakai,negatif
4178,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4179,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4180,Handling mobil ini luar biasa di jalan berliku,positif
4181,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4182,Showroom sangat membantu selama proses pembelian,positif
4183,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4184,Desain interiornya modern dan elegan,positif
4185,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4186,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4187,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4188,Fitur mobil sering error dan tidak berfungsi,negatif
4189,Sangat cocok untuk keluarga kecil seperti saya,positif
4190,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4191,Garansi yang diberikan membuat saya merasa aman,positif
4192,Fitur mobil sering error dan tidak berfungsi,negatif
4193,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4194,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4195,Fitur mobil sering error dan tidak berfungsi,negatif
4196,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4197,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4198,Saya sangat puas dengan performa mesin mobil ini,positif
4199,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4200,Suspensi terlalu keras membuat tidak nyaman,negatif
4201,Showroom sangat membantu selama proses pembelian,positif
4202,Mesin cepat panas dan boros bahan bakar,negatif
4203,Garansi yang diberikan membuat saya merasa aman,positif
4204,Desain interiornya modern dan elegan,positif
4205,Garansi yang diberikan membuat saya merasa aman,positif
4206,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4207,Saya sangat puas dengan performa mesin mobil ini,positif
4208,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4209,Suara mesin terlalu bising saat dikendarai,negatif
4210,Suara mesin terlalu bising saat dikendarai,negatif
4211,Fitur mobil sering error dan tidak berfungsi,negatif
4212,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4213,AC mobil tidak dingin sejak pertama pakai,negatif
4214,Handling mobil ini luar biasa di jalan berliku,positif
4215,Saya kecewa dengan kualitas interior yang murahan,negatif
4216,Handling mobil ini luar biasa di jalan berliku,positif
4217,Sangat cocok untuk keluarga kecil seperti saya,positif
4218,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4219,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4220,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4221,AC mobil tidak dingin sejak pertama pakai,negatif
4222,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4223,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4224,Desain interiornya modern dan elegan,positif
4225,Suara mesin terlalu bising saat dikendarai,negatif
4226,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4227,Mobil sering mogok meskipun baru dibeli,negatif
4228,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4229,Fitur mobil sering error dan tidak berfungsi,negatif
4230,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4231,Desain interiornya modern dan elegan,positif
4232,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4233,Fitur mobil sering error dan tidak berfungsi,negatif
4234,Desain interiornya modern dan elegan,positif
4235,Fitur mobil sering error dan tidak berfungsi,negatif
4236,Garansi yang diberikan membuat saya merasa aman,positif
4237,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4238,Mobil sering mogok meskipun baru dibeli,negatif
4239,Garansi yang diberikan membuat saya merasa aman,positif
4240,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4241,Garansi yang diberikan membuat saya merasa aman,positif
4242,Fitur mobil sering error dan tidak berfungsi,negatif
4243,AC mobil tidak dingin sejak pertama pakai,negatif
4244,Saya sangat puas dengan performa mesin mobil ini,positif
4245,Desain interiornya modern dan elegan,positif
4246,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4247,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4248,Suspensi terlalu keras membuat tidak nyaman,negatif
4249,Fitur mobil sering error dan tidak berfungsi,negatif
4250,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4251,Suara mesin terlalu bising saat dikendarai,negatif
4252,Suara mesin terlalu bising saat dikendarai,negatif
4253,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4254,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4255,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4256,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4257,Sangat cocok untuk keluarga kecil seperti saya,positif
4258,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4259,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4260,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4261,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4262,Garansi yang diberikan membuat saya merasa aman,positif
4263,Showroom sangat membantu selama proses pembelian,positif
4264,Fitur mobil sering error dan tidak berfungsi,negatif
4265,AC mobil tidak dingin sejak pertama pakai,negatif
4266,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4267,Suspensi terlalu keras membuat tidak nyaman,negatif
4268,AC mobil tidak dingin sejak pertama pakai,negatif
4269,Desain interiornya modern dan elegan,positif
4270,Saya sangat puas dengan performa mesin mobil ini,positif
4271,Sangat cocok untuk keluarga kecil seperti saya,positif
4272,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4273,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4274,Handling mobil ini luar biasa di jalan berliku,positif
4275,Garansi yang diberikan membuat saya merasa aman,positif
4276,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4277,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4278,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4279,Mesin cepat panas dan boros bahan bakar,negatif
4280,Suspensi terlalu keras membuat tidak nyaman,negatif
4281,Mesin cepat panas dan boros bahan bakar,negatif
4282,Garansi yang diberikan membuat saya merasa aman,positif
4283,Saya sangat puas dengan performa mesin mobil ini,positif
4284,Mobil sering mogok meskipun baru dibeli,negatif
4285,Mobil sering mogok meskipun baru dibeli,negatif
4286,Suspensi terlalu keras membuat tidak nyaman,negatif
4287,Suspensi terlalu keras membuat tidak nyaman,negatif
4288,Saya kecewa dengan kualitas interior yang murahan,negatif
4289,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4290,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4291,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4292,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4293,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4294,Suara mesin terlalu bising saat dikendarai,negatif
4295,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4296,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4297,Saya sangat puas dengan performa mesin mobil ini,positif
4298,Handling mobil ini luar biasa di jalan berliku,positif
4299,Suara mesin terlalu bising saat dikendarai,negatif
4300,Saya sangat puas dengan performa mesin mobil ini,positif
4301,Showroom sangat membantu selama proses pembelian,positif
4302,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4303,Sangat cocok untuk keluarga kecil seperti saya,positif
4304,Garansi yang diberikan membuat saya merasa aman,positif
4305,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4306,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4307,AC mobil tidak dingin sejak pertama pakai,negatif
4308,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4309,Handling mobil ini luar biasa di jalan berliku,positif
4310,Showroom sangat membantu selama proses pembelian,positif
4311,Mobil sering mogok meskipun baru dibeli,negatif
4312,AC mobil tidak dingin sejak pertama pakai,negatif
4313,Suara mesin terlalu bising saat dikendarai,negatif
4314,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4315,Suspensi terlalu keras membuat tidak nyaman,negatif
4316,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4317,Saya kecewa dengan kualitas interior yang murahan,negatif
4318,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4319,Fitur mobil sering error dan tidak berfungsi,negatif
4320,Saya sangat puas dengan performa mesin mobil ini,positif
4321,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4322,Mesin cepat panas dan boros bahan bakar,negatif
4323,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4324,Garansi yang diberikan membuat saya merasa aman,positif
4325,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4326,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4327,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4328,Fitur mobil sering error dan tidak berfungsi,negatif
4329,Fitur mobil sering error dan tidak berfungsi,negatif
4330,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4331,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4332,Mobil sering mogok meskipun baru dibeli,negatif
4333,Sangat cocok untuk keluarga kecil seperti saya,positif
4334,Sangat cocok untuk keluarga kecil seperti saya,positif
4335,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4336,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4337,Fitur mobil sering error dan tidak berfungsi,negatif
4338,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4339,Mesin cepat panas dan boros bahan bakar,negatif
4340,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4341,Showroom sangat membantu selama proses pembelian,positif
4342,Fitur mobil sering error dan tidak berfungsi,negatif
4343,Handling mobil ini luar biasa di jalan berliku,positif
4344,Suara mesin terlalu bising saat dikendarai,negatif
4345,Suara mesin terlalu bising saat dikendarai,negatif
4346,Showroom sangat membantu selama proses pembelian,positif
4347,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4348,Desain interiornya modern dan elegan,positif
4349,Showroom sangat membantu selama proses pembelian,positif
4350,Handling mobil ini luar biasa di jalan berliku,positif
4351,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4352,Saya kecewa dengan kualitas interior yang murahan,negatif
4353,Fitur mobil sering error dan tidak berfungsi,negatif
4354,Showroom sangat membantu selama proses pembelian,positif
4355,Mobil sering mogok meskipun baru dibeli,negatif
4356,Suara mesin terlalu bising saat dikendarai,negatif
4357,Mesin cepat panas dan boros bahan bakar,negatif
4358,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4359,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4360,Mobil sering mogok meskipun baru dibeli,negatif
4361,Saya sangat puas dengan performa mesin mobil ini,positif
4362,Fitur mobil sering error dan tidak berfungsi,negatif
4363,Showroom sangat membantu selama proses pembelian,positif
4364,Saya sangat puas dengan performa mesin mobil ini,positif
4365,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4366,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4367,Sangat cocok untuk keluarga kecil seperti saya,positif
4368,Saya kecewa dengan kualitas interior yang murahan,negatif
4369,Handling mobil ini luar biasa di jalan berliku,positif
4370,Desain interiornya modern dan elegan,positif
4371,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4372,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4373,Garansi yang diberikan membuat saya merasa aman,positif
4374,Garansi yang diberikan membuat saya merasa aman,positif
4375,Desain interiornya modern dan elegan,positif
4376,Showroom sangat membantu selama proses pembelian,positif
4377,Mesin cepat panas dan boros bahan bakar,negatif
4378,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4379,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4380,Saya sangat puas dengan performa mesin mobil ini,positif
4381,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4382,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4383,Suspensi terlalu keras membuat tidak nyaman,negatif
4384,Mesin cepat panas dan boros bahan bakar,negatif
4385,Fitur mobil sering error dan tidak berfungsi,negatif
4386,Garansi yang diberikan membuat saya merasa aman,positif
4387,AC mobil tidak dingin sejak pertama pakai,negatif
4388,Suara mesin terlalu bising saat dikendarai,negatif
4389,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4390,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4391,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4392,Mesin cepat panas dan boros bahan bakar,negatif
4393,Suspensi terlalu keras membuat tidak nyaman,negatif
4394,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4395,Saya sangat puas dengan performa mesin mobil ini,positif
4396,Suara mesin terlalu bising saat dikendarai,negatif
4397,Sangat cocok untuk keluarga kecil seperti saya,positif
4398,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4399,Suspensi terlalu keras membuat tidak nyaman,negatif
4400,Mesin cepat panas dan boros bahan bakar,negatif
4401,Suspensi terlalu keras membuat tidak nyaman,negatif
4402,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4403,Saya kecewa dengan kualitas interior yang murahan,negatif
4404,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4405,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4406,Suara mesin terlalu bising saat dikendarai,negatif
4407,Garansi yang diberikan membuat saya merasa aman,positif
4408,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4409,Handling mobil ini luar biasa di jalan berliku,positif
4410,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4411,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4412,Sangat cocok untuk keluarga kecil seperti saya,positif
4413,Desain interiornya modern dan elegan,positif
4414,Mesin cepat panas dan boros bahan bakar,negatif
4415,Fitur mobil sering error dan tidak berfungsi,negatif
4416,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4417,Showroom sangat membantu selama proses pembelian,positif
4418,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4419,Mesin cepat panas dan boros bahan bakar,negatif
4420,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4421,AC mobil tidak dingin sejak pertama pakai,negatif
4422,Saya kecewa dengan kualitas interior yang murahan,negatif
4423,Handling mobil ini luar biasa di jalan berliku,positif
4424,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4425,Showroom sangat membantu selama proses pembelian,positif
4426,Desain interiornya modern dan elegan,positif
4427,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4428,Showroom sangat membantu selama proses pembelian,positif
4429,Suspensi terlalu keras membuat tidak nyaman,negatif
4430,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4431,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4432,Saya sangat puas dengan performa mesin mobil ini,positif
4433,Fitur mobil sering error dan tidak berfungsi,negatif
4434,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4435,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4436,Sangat cocok untuk keluarga kecil seperti saya,positif
4437,Sangat cocok untuk keluarga kecil seperti saya,positif
4438,Mobil sering mogok meskipun baru dibeli,negatif
4439,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4440,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4441,AC mobil tidak dingin sejak pertama pakai,negatif
4442,Suara mesin terlalu bising saat dikendarai,negatif
4443,Garansi yang diberikan membuat saya merasa aman,positif
4444,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4445,Mobil sering mogok meskipun baru dibeli,negatif
4446,Desain interiornya modern dan elegan,positif
4447,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4448,Suara mesin terlalu bising saat dikendarai,negatif
4449,Saya kecewa dengan kualitas interior yang murahan,negatif
4450,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4451,Mesin cepat panas dan boros bahan bakar,negatif
4452,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4453,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4454,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4455,Mobil sering mogok meskipun baru dibeli,negatif
4456,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4457,Mobil sering mogok meskipun baru dibeli,negatif
4458,Desain interiornya modern dan elegan,positif
4459,Desain interiornya modern dan elegan,positif
4460,Suspensi terlalu keras membuat tidak nyaman,negatif
4461,Desain interiornya modern dan elegan,positif
4462,Sangat cocok untuk keluarga kecil seperti saya,positif
4463,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4464,Fitur mobil sering error dan tidak berfungsi,negatif
4465,Suara mesin terlalu bising saat dikendarai,negatif
4466,Sangat cocok untuk keluarga kecil seperti saya,positif
4467,Sangat cocok untuk keluarga kecil seperti saya,positif
4468,Saya kecewa dengan kualitas interior yang murahan,negatif
4469,Suspensi terlalu keras membuat tidak nyaman,negatif
4470,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4471,Desain interiornya modern dan elegan,positif
4472,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4473,Desain interiornya modern dan elegan,positif
4474,Desain interiornya modern dan elegan,positif
4475,Fitur mobil sering error dan tidak berfungsi,negatif
4476,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4477,Mobil sering mogok meskipun baru dibeli,negatif
4478,AC mobil tidak dingin sejak pertama pakai,negatif
4479,AC mobil tidak dingin sejak pertama pakai,negatif
4480,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4481,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4482,Mesin cepat panas dan boros bahan bakar,negatif
4483,Desain interiornya modern dan elegan,positif
4484,Sangat cocok untuk keluarga kecil seperti saya,positif
4485,Suara mesin terlalu bising saat dikendarai,negatif
4486,Sangat cocok untuk keluarga kecil seperti saya,positif
4487,Handling mobil ini luar biasa di jalan berliku,positif
4488,Showroom sangat membantu selama proses pembelian,positif
4489,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4490,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4491,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4492,Garansi yang diberikan membuat saya merasa aman,positif
4493,Sangat cocok untuk keluarga kecil seperti saya,positif
4494,Sangat cocok untuk keluarga kecil seperti saya,positif
4495,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4496,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4497,Handling mobil ini luar biasa di jalan berliku,positif
4498,Suspensi terlalu keras membuat tidak nyaman,negatif
4499,Mesin cepat panas dan boros bahan bakar,negatif
4500,Garansi yang diberikan membuat saya merasa aman,positif
4501,Suara mesin terlalu bising saat dikendarai,negatif
4502,Mobil sering mogok meskipun baru dibeli,negatif
4503,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4504,Suara mesin terlalu bising saat dikendarai,negatif
4505,Saya kecewa dengan kualitas interior yang murahan,negatif
4506,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4507,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4508,Suara mesin terlalu bising saat dikendarai,negatif
4509,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4510,Garansi yang diberikan membuat saya merasa aman,positif
4511,Handling mobil ini luar biasa di jalan berliku,positif
4512,Suara mesin terlalu bising saat dikendarai,negatif
4513,Suara mesin terlalu bising saat dikendarai,negatif
4514,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4515,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4516,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4517,Showroom sangat membantu selama proses pembelian,positif
4518,Suara mesin terlalu bising saat dikendarai,negatif
4519,Garansi yang diberikan membuat saya merasa aman,positif
4520,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4521,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4522,AC mobil tidak dingin sejak pertama pakai,negatif
4523,Mobil sering mogok meskipun baru dibeli,negatif
4524,Saya sangat puas dengan performa mesin mobil ini,positif
4525,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4526,Mobil sering mogok meskipun baru dibeli,negatif
4527,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4528,Mesin cepat panas dan boros bahan bakar,negatif
4529,Showroom sangat membantu selama proses pembelian,positif
4530,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4531,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4532,Suara mesin terlalu bising saat dikendarai,negatif
4533,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4534,Mobil sering mogok meskipun baru dibeli,negatif
4535,Sangat cocok untuk keluarga kecil seperti saya,positif
4536,Mobil sering mogok meskipun baru dibeli,negatif
4537,Desain interiornya modern dan elegan,positif
4538,Garansi yang diberikan membuat saya merasa aman,positif
4539,Fitur mobil sering error dan tidak berfungsi,negatif
4540,Fitur mobil sering error dan tidak berfungsi,negatif
4541,AC mobil tidak dingin sejak pertama pakai,negatif
4542,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4543,Sangat cocok untuk keluarga kecil seperti saya,positif
4544,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4545,Saya kecewa dengan kualitas interior yang murahan,negatif
4546,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4547,Desain interiornya modern dan elegan,positif
4548,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4549,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4550,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4551,Showroom sangat membantu selama proses pembelian,positif
4552,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4553,Fitur mobil sering error dan tidak berfungsi,negatif
4554,Showroom sangat membantu selama proses pembelian,positif
4555,Saya sangat puas dengan performa mesin mobil ini,positif
4556,Suara mesin terlalu bising saat dikendarai,negatif
4557,Desain interiornya modern dan elegan,positif
4558,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4559,Mobil sering mogok meskipun baru dibeli,negatif
4560,Suara mesin terlalu bising saat dikendarai,negatif
4561,Mesin cepat panas dan boros bahan bakar,negatif
4562,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4563,Showroom sangat membantu selama proses pembelian,positif
4564,Suspensi terlalu keras membuat tidak nyaman,negatif
4565,Showroom sangat membantu selama proses pembelian,positif
4566,Fitur mobil sering error dan tidak berfungsi,negatif
4567,Suspensi terlalu keras membuat tidak nyaman,negatif
4568,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
4569,Saya kecewa dengan kualitas interior yang murahan,negatif
4570,Showroom sangat membantu selama proses pembelian,positif
4571,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
4572,Saya kecewa dengan kualitas interior yang murahan,negatif
4573,Garansi yang diberikan membuat saya merasa aman,positif
4574,Saya kecewa dengan kualitas interior yang murahan,negatif
4575,Sangat cocok untuk keluarga kecil seperti saya,positif
4576,Fitur mobil sering error dan tidak berfungsi,negatif
4577,Desain interiornya modern dan elegan,positif
4578,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4579,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4580,Suara mesin terlalu bising saat dikendarai,negatif
4581,Suspensi terlalu keras membuat tidak nyaman,negatif
4582,Saya kecewa dengan kualitas interior yang murahan,negatif
4583,Saya kecewa dengan kualitas interior yang murahan,negatif
4584,Desain interiornya modern dan elegan,positif
4585,Showroom sangat membantu selama proses pembelian,positif
4586,Suspensi terlalu keras membuat tidak nyaman,negatif
4587,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4588,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4589,Saya kecewa dengan kualitas interior yang murahan,negatif
4590,Fitur mobil sering error dan tidak berfungsi,negatif
4591,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4592,Dealer tidak responsif terhadap keluhan pelanggan,negatif
4593,Garansi yang diberikan membuat saya merasa aman,positif
4594,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4595,Handling mobil ini luar biasa di jalan berliku,positif
4596,Saya kecewa dengan kualitas interior yang murahan,negatif
4597,Garansi yang diberikan membuat saya merasa aman,positif
4598,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4599,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
4600,Sangat cocok untuk keluarga kecil seperti saya,positif
4601,Garansi yang diberikan membuat saya merasa aman,positif
4602,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4603,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4604,Showroom sangat membantu selama proses pembelian,positif
4605,Showroom sangat membantu selama proses pembelian,positif
4606,Suspensi terlalu keras membuat tidak nyaman,negatif
4607,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
4608,Harga tidak sebanding dengan kualitas yang diberikan,negatif
4609,Suara mesin terlalu bising saat dikendarai,negatif
4610,Pelayanan di bengkel luar biasa dan sangat cepat,positif
4611,Fitur mobil sering error dan tidak berfungsi,negatif
4612,Showroom sangat membantu selama proses pembelian,positif
4613,Sangat cocok untuk keluarga kecil seperti saya,positif
